FN SCAR folding polymer stock (FDE),8000,9816,9877,Mechanic,3640,₽
FN SCAR retractable polymer stock (FDE),24000,11753,9592,Mechanic,5040,₽
FN SCAR cheek rest (FDE),10000,7192,7876,Mechanic,1232,₽
FN SCAR retractable polymer stock,7777,9636,9337,Mechanic,4760,₽
HK Adjustable Buttstock cheek rest,5000,5220,6412,Mechanic,3360,₽
FN SCAR-H 7.62x51 16 inch barrel,22222,22557,22985,Mechanic,21280,₽
HK USP .45 ACP barrel,9000,9508,8827,Mechanic,1400,₽
HK417 7.62x51 16.5 inch barrel,17000,17086,17244,Mechanic,16240,₽
FN SCAR-H 7.62x51 20 inch barrel,39500,33957,34433,Mechanic,24920,₽
MTs-255-12 12ga 755mm barrel with rib,9500,21996,18408,Mechanic,3517,₽
FN SCAR-L 5.56x45 14 inch barrel,27500,22805,25636,Mechanic,13440,₽
HK USP Elite .45 ACP barrel,25000,17874,17951,Mechanic,2520,₽
HK USP Tactical .45 ACP threaded barrel,30000,24247,29008,Mechanic,1624,₽
FN SCAR-H 7.62x51 13 inch barrel,24000,25060,25142,Mechanic,23632,₽
HK USP Expert .45 ACP barrel,16000,12527,12531,Mechanic,2016,₽
FN SCAR-L 5.56x45 10 inch barrel,20000,21523,22436,Mechanic,17080,₽
HK USP Match .45 ACP barrel,28999,16692,19032,Mechanic,3360,₽
HK417 Patrol handguard with flip-up front sight,4112,5231,5190,Mechanic,4816,₽
AR-15 Aeroknox AX-15 10.5 inch M-LOK handguard,12999,14618,14078,Mechanic,9016,₽
MTs-255-12 beechwood forestock,10000,13000,9222,Mechanic,856,₽
HK417 Extended Free Float handguard with flip-up front sight,7000,8850,8538,Mechanic,6272,₽
AR-15 F1 Firearms Skeletonized Style 2 pistol grip,19999,21135,21666,Mechanic,7280,₽
AR-15 Tactical Dynamics Hexgrip pistol grip,8999,9376,8731,Mechanic,3640,₽
AR-15 HK Battle Grip Beavertail pistol grip (RAL 8000),7200,7694,7159,Mechanic,1792,₽
AR-15 F1 Firearms Skeletonized Style 1 pistol grip,15500,11231,11802,Mechanic,3752,₽
AR-15 F1 Firearms Skeletonized Style 2 PC pistol grip,22000,27519,26008,Mechanic,8680,₽
HK USP .45 ACP pistol slide,10000,21814,12897,Mechanic,1568,₽
HK USP Expert .45 ACP pistol slide,9000,13878,11830,Mechanic,2184,₽
HK USP Match .45 ACP pistol slide,8777,12628,13436,Mechanic,2016,₽
HK G28 7.62x51 upper receiver,5999,6828,6984,Mechanic,4480,₽
HK USP Elite .45 ACP pistol slide,12450,11885,13753,Mechanic,3640,₽
FN SCAR-H 7.62x51 upper receiver,6666,11070,11014,Mechanic,5880,₽
FN SCAR-H 7.62x51 upper receiver (FDE),8000,11801,10725,Mechanic,6608,₽
FN SCAR-L 5.56x45 upper receiver (FDE),8000,9037,8995,Mechanic,3640,₽
FN SCAR-L 5.56x45 upper receiver,6250,9477,9760,Mechanic,3472,₽
HK USP Tactical .45 ACP pistol slide,12000,14531,16188,Mechanic,1848,₽
UNTAR armband,55000,55000,55000,Ragman,34100,₽
Alpha armband,100000,100000,100000,Ragman,62000,₽
DEADSKUL armband,70000,70000,70000,Ragman,43400,₽
Labs armband,150000,194177,207469,Ragman,17360,₽
Kiba Arms armband,50000,50000,50000,Ragman,31000,₽
Train Hard armband,50000,50000,50000,Ragman,31000,₽
BEAR armband,54999,61975,68234,Ragman,31000,₽
TerraGroup armband,110000,222066,242824,Ragman,32240,₽
RFARMY armband,62000,62000,62000,Ragman,38440,₽
USEC armband,100000,68559,78338,Ragman,31000,₽
HK USP .45 ACP Elite compensator,3840,10775,11381,Mechanic,1960,₽
FN SCAR Kinetic MREX 6.5 M-LOK rail,14455,15559,15710,Mechanic,5712,₽
HK USP .45 ACP Match compensator,12345,10495,12787,Mechanic,3472,₽
MTs-255-12 12ga shotgun,18000,19128,18802,Mechanic,5376,₽
Shotguns MP-43-1C 12ga double-barrel shotgun,5800,5800,5800,Mechanic,3248,₽
HK USP .45 ACP pistol,7000,21265,12425,Mechanic,5320,₽
HK G28 7.62x51 marksman rifle,0,0,0,Jaeger,18300,₽
FN SCAR-L 5.56x45 assault rifle (FDE),50000,50076,47960,Mechanic,10080,₽
Assault_rifles FN SCAR-L 5.56x45 assault rifle,22000,22000,22000,Mechanic,9520,₽
FN SCAR-H 7.62x51 assault rifle (FDE),0,0,0,Mechanic,14448,₽
FN SCAR-H 7.62x51 assault rifle,0,0,0,Mechanic,13664,₽
Metal spare parts,12500,15704,14678,Therapist,3150,₽
Sewing kit,23000,24364,25882,Therapist,23940,₽
Santa's bag,0,0,0,Ragman,38454,₽
Eagle Industries MMAC plate carrier (Ranger Green),0,0,0,Ragman,37200,₽
FirstSpear Strandhogg plate carrier rig (Ranger Green),0,0,0,Ragman,45260,₽
NFM HJELM helmet,45000,45366,45774,Ragman,44640,₽
Leather cap,14880,12784,14221,Ragman,2480,₽
Gas welder safety goggles,19400,18876,18443,Ragman,18600,₽
Secured magnetic tape cassette,63000,65863,63501,Peacekeeper,593,$
Bottle of Tarkovskaya vodka (bad),19000,18944,19433,Therapist,15750,₽
AR-15 ADAR 2-15 buffer tube,6900,8011,6266,Mechanic,448,₽
AK-74M polymer stock (6P34 Sb.15),10000,10499,16663,Mechanic,911,₽
FAB Defense buffer tube for AGR-870,9999,15000,22365,Mechanic,599,₽
SKS TAPCO Intrafuse buffer tube,4500,5650,6028,Mechanic,936,₽
Mosin Rifle sawn-off stock,27000,16667,17967,Mechanic,896,₽
"VPO-215 ""Gornostay"" stock",17200,18600,17066,Mechanic,1316,₽
AKS-74U metal skeleton stock (6P26 Sb.5),2500,6071,10156,Mechanic,865,₽
MTs 20-01 stock,2575,2575,15888,Mechanic,1374,₽
SOK-12 AK-style stock,9999,8992,6959,Mechanic,930,₽
AK-74 wooden stock (6P20 Sb.5),16000,26365,14287,Mechanic,1034,₽
Colt Carbine buffer tube,1344,6579,7503,Mechanic,658,₽
Mosin Rifle Infantry stock,35000,24333,16910,Mechanic,1210,₽
TOZ-106 stock,17600,13873,25191,Mechanic,953,₽
Magpul UBR GEN2 stock (FDE),14000,15151,14477,Mechanic,6408,₽
TROY M7A1 PDW stock (FDE),8300,13603,12029,Mechanic,4167,₽
Harris HBR Bipod,37999,32641,34138,Mechanic,2356,₽
SV-98 bipod,4622,5882,7321,Mechanic,2391,₽
M9A3 front sight,460,460,460,Mechanic,258,₽
APS front sight,501,501,501,Mechanic,281,₽
M9A3 rear sight,3999,3699,3699,Mechanic,283,₽
M14 SA Enlarged Military Aperture rear sight,25555,27805,27805,Mechanic,264,₽
KAC Folding Micro rear sight,21222,21107,15848,Mechanic,1974,₽
FN Five-seveN MK2 rear sight,15000,12500,16343,Mechanic,504,₽
P226 Sight Mount 220-239 rear sight bearing,3819,3819,3819,Mechanic,2139,₽
P226 rear sight,605,605,605,Mechanic,339,₽
M9A3 Sight Mount rear sight rail,20000,20000,24535,Mechanic,2016,₽
FN Five-seveN MK2 front sight,6666,8889,15125,Mechanic,448,₽
MPX flip-up front sight,1999,1999,1999,Mechanic,336,₽
MPX flip-up rear sight,802,802,802,Mechanic,449,₽
MP9 rear sight,900,900,900,Mechanic,504,₽
HK MP5 Drum rear sight,16111,29590,26276,Mechanic,1176,₽
Glock Dead Ringer Snake Eye rear sight,4106,4106,4106,Mechanic,2299,₽
Trijicon ACOG backup rear sight,2400,2400,2400,Mechanic,1344,₽
M1A SA XS Post .125 Blade front sight,13000,13963,16670,Mechanic,909,₽
KAC Folding rear sight,5555,8688,9751,Mechanic,1862,₽
KAC Folding Micro front sight,11111,13691,15236,Mechanic,1362,₽
HK MP7 flip-up rear sight,9998,9998,9998,Mechanic,450,₽
HK 416A5 flip-up rear sight,4999,4999,10000,Mechanic,448,₽
AK Taktika Tula TT01 rear sight rail,8000,14308,15338,Mechanic,1511,₽
KAC Folding front sight,7000,11424,11436,Mechanic,1250,₽
"VPO-101 ""Vepr-Hunter"" rear sight",5999,1634,1634,Mechanic,168,₽
Glock ZEV Tech rear sight,2000,2000,2000,Mechanic,1120,₽
VSS rear sight,10000,10000,6362,Mechanic,558,₽
ASh-12 folding front sight,4069,3668,7964,Mechanic,1250,₽
AR-15 rear sight carry handle,21000,21000,18024,Mechanic,461,₽
SOK-12 CSS rear sight rail mount,2400,2400,2400,Mechanic,1344,₽
Magpul MBUS Gen2 flip-up rear sight,15666,13827,14053,Mechanic,2016,₽
ASh-12 rear sight carry handle,30000,18666,19889,Mechanic,1008,₽
M1A SA National Match .062 Blade front sight,1628,1628,1628,Mechanic,912,₽
P226 Meprolight TRU-DOT Night front sight,10000,10000,10000,Mechanic,840,₽
Glock Dead Ringer Snake Eye front sight,8998,9159,8686,Mechanic,1066,₽
P226 Meprolight TRU-DOT Night rear sight,10000,10000,10000,Mechanic,784,₽
AK-105 rear sight (6P44 Sb.1-30),472,472,472,Mechanic,264,₽
SV-98 rear sight,9999,8999,8999,Mechanic,559,₽
HK MP7 flip-up front sight,13337,13337,19093,Mechanic,337,₽
AKMP system rear sight device,2000,11987,11987,Mechanic,263,₽
Magpul MBUS Gen2 flip-up front sight,12111,15438,18578,Mechanic,1369,₽
AS VAL rear sight,15000,15000,12000,Mechanic,558,₽
Glock TruGlo TFX front sight,9420,8037,7134,Mechanic,566,₽
AKMP system front sight device,8000,9370,11317,Mechanic,263,₽
Glock front sight,7000,7000,6094,Mechanic,281,₽
Glock TruGlo TFX rear sight,10000,7777,7557,Mechanic,1018,₽
SVDS rear sight,878,878,878,Mechanic,492,₽
Mosin Rifle rear sight,12420,12420,12420,Mechanic,492,₽
AR-15 Colt A2 rear sight,4500,5417,4908,Mechanic,508,₽
RPK-16 rear sight base,15000,5957,5957,Mechanic,448,₽
RPK-16 rear sight,15000,8500,8500,Mechanic,448,₽
Mosin Rifle carbine rear sight,9995,9796,9796,Mechanic,448,₽
Mosin Rifle front sight,524,524,524,Mechanic,293,₽
AR-15 Leapers UTG Low Profile A2 front sight,650,661,661,Mechanic,336,₽
SVDS front sight,2991,2991,2991,Mechanic,293,₽
AKMB system rear sight,471,471,471,Mechanic,264,₽
VPO-209 rear sight,493,493,493,Mechanic,263,₽
SOK-12 rear sight,12433,11793,11793,Mechanic,224,₽
SA-58 Holland Type rear sight,526,526,526,Mechanic,263,₽
AK-74M rear sight (6P20 Sb.2),512,512,512,Mechanic,287,₽
AK-74 rear sight (6P20 Sb.2),543,543,697,Mechanic,279,₽
P226 front sight,17000,16248,18074,Mechanic,280,₽
AKM rear sight (6P1 Sb.2-1),525,525,525,Mechanic,270,₽
SKS rear sight,14000,14000,14000,Mechanic,168,₽
APB rear sight,601,601,601,Mechanic,337,₽
APS rear sight,600,600,600,Mechanic,336,₽
Glock ZEV Tech front sight,1300,1300,1300,Mechanic,728,₽
Glock rear sight,10000,11796,12597,Mechanic,338,₽
"PP-19-01 ""Vityaz"" rear sight",414,414,414,Mechanic,232,₽
USEC stash key,65555,68465,66471,Therapist,53053,₽
Kolpak-1S face shield,12000,13630,14302,Ragman,3008,₽
Ops-Core FAST Visor,12000,14757,15019,Ragman,7253,₽
Team Wendy EXFIL Ballistic face shield (Coyote Brown),26500,27069,27069,Ragman,19530,₽
Team Wendy EXFIL Ballistic face shield (Black),28888,26771,26771,Ragman,19530,₽
VAZ car key,9850,8221,9352,Therapist,1210,₽
Pumping station back door key,3333,3744,4003,Therapist,3231,₽
Pumping station front door key,3799,4488,3828,Therapist,3321,₽
Bandana,8888,4591,4237,Ragman,1237,₽
BEAR baseball cap (Green),4900,3350,5654,Ragman,1070,₽
BEAR baseball cap (Black),2027,8514,8829,Ragman,1133,₽
UX PRO beanie,77777,52730,40197,Ragman,1267,₽
USEC baseball cap (Black),1922,4691,4691,Ragman,1074,₽
USEC baseball cap (Tan),8888,4963,6914,Ragman,1018,₽
Christmas tree ornament (Red),7000,7000,7000,Therapist,4410,₽
Christmas tree ornament (Silver),10000,10000,10000,Therapist,6300,₽
Christmas tree ornament (Violet),20000,20000,20000,Therapist,12600,₽
5.56x45 Magpul PMAG 40 GEN M3 STANAG 40-round magazine (FDE),6177,6177,6177,Mechanic,3459,₽
5.56x45 Magpul PMAG 30 GEN M3 W STANAG 30-round magazine (FDE),23500,21530,18308,Mechanic,2126,₽
"VPO-215 ""Gornostay"" .366 TKM 4-round magazine",2000,5818,5818,Mechanic,672,₽
Strike Industries Advanced Receiver Extension buffer tube (Anodized Red),70000,63352,62654,Mechanic,11872,₽
Magpul MBUS Gen2 flip-up front sight (FDE),11111,14317,18313,Mechanic,1344,₽
Magpul MBUS Gen2 flip-up rear sight (FDE),6000,13619,14048,Mechanic,2016,₽
KAC URX 3/3.1 stopper panel (FDE),3500,5639,5188,Mechanic,1596,₽
KAC URX 3/3.1 short panel (FDE),9000,9415,9527,Mechanic,672,₽
ETMI-019 shotgun rail mount,15000,8191,8118,Mechanic,1120,₽
Hexagon medium length rail (Anodized Red),14222,15403,15184,Mechanic,4352,₽
AK TDI AKM-L handguard (Anodized Red),14400,14709,14649,Mechanic,15568,₽
AK Hexagon tubular handguard (Anodized Red),24800,27336,26754,Mechanic,24643,₽
AK TDI AKM-L handguard (Anodized Bronze),14400,15462,15161,Mechanic,13552,₽
AK Vezhlivyy Strelok VS-24 + VS-33c handguard & gas tube combo (White),49494,45019,49737,Mechanic,16576,₽
SA-58 quad rail full length handguard,11000,13461,14320,Mechanic,5377,₽
Shoreline plan map,22000,21564,23753,Therapist,12569,₽
Factory plan map,50000,59074,59074,Therapist,10157,₽
Customs plan map,31111,41738,54063,Therapist,8460,₽
Woods plan map,9999,13243,11858,Therapist,8013,₽
Shoreline Health Resort plan map,9998,10698,11261,Therapist,5907,₽
Interchange plan map,11000,10794,11614,Therapist,5765,₽
Armband (Blue),573,573,573,Ragman,355,₽
Armband (Green),527,527,527,Ragman,327,₽
Armband (Red),894,894,894,Ragman,554,₽
Armband (White),729,729,729,Ragman,452,₽
Armband (Yellow),534,534,534,Ragman,331,₽
Maska-1SCh face shield (Olive Drab),8000,8000,8000,Ragman,35836,₽
Leatherman Multitool,18000,21223,20965,Mechanic,11778,₽
WI-FI Camera,200000,197500,230381,Mechanic,19652,₽
Signal Jammer,27000,42326,42734,Mechanic,9789,₽
MS2000 Marker,18233,22166,26715,Mechanic,7797,₽
40mm VOG-25 grenade,15000,19509,18264,Mechanic,3780,₽
Weapon safe key,8999,7250,7604,Therapist,732,₽
5.45x39mm BT gs ammo pack (120 pcs),199999,115481,115481,Mechanic,560,₽
5.45x39mm PP gs ammo pack (120 pcs),35000,39159,37020,Mechanic,560,₽
5.45x39mm PRS gs ammo pack (120 pcs),2000,5017,4728,Mechanic,560,₽
5.45x39mm US gs ammo pack (120 pcs),8999,8706,9804,Mechanic,560,₽
9x18mm PM BZhT gzh ammo pack (16 pcs),980,1663,7137,Mechanic,560,₽
9x18mm PM PBM gzh ammo pack (16 pcs),6000,12444,12430,Mechanic,560,₽
9x18mm PMM PstM gzh ammo pack (16 pcs),5000,4185,11446,Mechanic,560,₽
9x18mm PM PPe gzh ammo pack (16 pcs),3900,3933,5400,Mechanic,560,₽
9x18mm PM Pst gzh ammo pack (16 pcs),1000,5667,9753,Mechanic,560,₽
9x18mm PM SP7 gzh ammo pack (16 pcs),19000,21319,14182,Mechanic,560,₽
9x18mm PM SP8 gzh ammo pack (16 pcs),22000,8378,6119,Mechanic,560,₽
5.56x45mm Warmageddon ammo pack (20 pcs),600,1373,1318,Mechanic,560,₽
"5.45x39mm PPBS gs ""Igolnik"" ammo pack (30 pcs)",2420,2420,2420,Mechanic,560,₽
5.45x39mm PP gs ammo pack (30 pcs),11678,26811,17589,Mechanic,560,₽
5.45x39mm PRS gs ammo pack (30 pcs),3000,4286,4542,Mechanic,560,₽
5.45x39mm PS gs ammo pack (30 pcs),11000,11000,8957,Mechanic,560,₽
12/70 RIP ammo pack (5 pcs),3000,4765,6596,Mechanic,560,₽
7.62x39mm PS gzh ammo pack (30 pcs),14000,14944,16229,Mechanic,560,₽
7.62x54mm R SNB gzh ammo pack (30 pcs),1000,1000,1000,Mechanic,560,₽
9x39mm BP gs ammo pack (8 pcs),1000,1000,1000,Mechanic,560,₽
9x39mm SPP gs ammo pack (8 pcs),1000,1000,1000,Mechanic,560,₽
Magpul MOE Carbine stock (Foliage Green),15500,12124,10609,Mechanic,3638,₽
Magpul MOE Carbine stock (FDE),8000,9613,9462,Mechanic,3714,₽
Magpul MOE Carbine stock (Stealth Gray),10000,9536,9367,Mechanic,3763,₽
Magpul MOE Carbine stock (Olive Drab),9000,10263,8896,Mechanic,3578,₽
Object #21WS keycard,105999,107903,119274,Therapist,31500,₽
Object #11SR keycard,209999,179094,217176,Therapist,63000,₽
9x19mm Pst gzh ammo pack (16 pcs),10000,25382,25382,Mechanic,560,₽
5.56x45mm M855 ammo pack (30 pcs),25000,28333,42692,Mechanic,560,₽
Grenade case,320420,320229,320056,Therapist,321300,₽
Aramid fiber fabric,11100,10956,8910,Therapist,5544,₽
Ripstop fabric,14899,12812,13658,Therapist,3654,₽
Fleece fabric,13333,12104,12392,Therapist,2520,₽
Cordura polyamide fabric,16600,16007,15223,Therapist,8316,₽
SurvL Survivor Lighter,12000,15139,14658,Therapist,10080,₽
Hunting matches,4999,6459,7058,Therapist,2394,₽
KEKTAPE duct tape,17000,19007,21091,Therapist,15120,₽
Tube of Poxeram cold welding,12000,11885,11760,Therapist,12222,₽
Smoked Chimney drain cleaner,8000,11638,12171,Therapist,5958,₽
Pack of chlorine,9000,17166,17502,Therapist,6930,₽
Repellent,14000,15475,14532,Therapist,5328,₽
Cyclon rechargeable battery,54555,57051,56229,Therapist,53550,₽
GreenBat lithium battery,53000,40970,41649,Therapist,16380,₽
UZRGM grenade fuze,14999,11262,10984,Therapist,5103,₽
VOG-17 Khattabka improvised hand grenade,24444,18978,18362,Prapor,4614,₽
VOG-25 Khattabka improvised hand grenade,21000,18457,18784,Prapor,2350,₽
LBT-6094A Slick Plate Carrier,374500,374500,374500,Ragman,232190,₽
LBT-2670 Slim Field Med Pack,84999,89769,110006,Ragman,55800,₽
Walker's Razor Digital headset,29000,28816,30300,Ragman,21762,₽
MSA Gallet TC 800 High Cut combat helmet,59000,62464,65114,Ragman,35960,₽
Ars Arma CPC MOD.2 plate carrier,139000,139000,139000,Ragman,86180,₽
Spiritus Systems Bank Robber chest rig,10100,10477,10745,Ragman,5084,₽
Splav Tarzan M22 chest rig,12000,14612,14806,Ragman,11904,₽
Pestily plague mask,58888,57207,57974,Ragman,58838,₽
SVD CAA DRG L-1 barrel mount rail,8888,9525,9155,Mechanic,1456,₽
ULTRA medical storage key,989999,986047,1051923,Therapist,99567,₽
Raven figurine,28999,29945,29851,Therapist,30240,₽
Shroud half-mask,26000,26013,25774,Ragman,26040,₽
Dollars,121,121,121,Fence,89,₽
Euros,134,134,134,Fence,91,₽
Can of Dr. Lupo's coffee beans,31000,32624,32421,Therapist,32760,₽
Twitch Rivals 2020 mask,50250,64278,74718,Ragman,14880,₽
Twitch Rivals 2020 half-mask,100000,111799,91169,Ragman,19840,₽
Twitch Rivals 2020 glasses,390000,291666,218920,Ragman,15872,₽
PPSh-41 7.62x25 submachine gun,21112,25458,24741,Mechanic,5741,₽
Colt M1911A1 .45 ACP pistol,12999,12566,12482,Mechanic,3028,₽
PPSh-41 7.62x25 10.6 inch barrel,45000,45000,45000,Mechanic,4592,₽
M1911A1 .45 ACP 127mm barrel,19000,13219,13650,Mechanic,952,₽
PPSh-41 7.62x25 35-round magazine,2900,3496,4325,Mechanic,1473,₽
M1911A1 .45 ACP 7-round magazine,9999,9748,13216,Mechanic,616,₽
PPSh-41 7.62x25 71-round drum magazine,17000,22615,20627,Mechanic,8960,₽
PPSh-41 dust cover,2222,4586,6299,Mechanic,672,₽
M1911A1 .45 ACP pistol slide,11111,14040,11780,Mechanic,1741,₽
PPSh-41 stock,2120,2120,2120,Mechanic,1187,₽
M1911A1 side grips,20000,7259,8009,Mechanic,448,₽
M1911A1 slide stop,9990,9990,9990,Mechanic,168,₽
M1911A1 hammer,350,350,350,Mechanic,196,₽
M1911A1 trigger,450,450,450,Mechanic,252,₽
M1911A1 front sight,502,502,502,Mechanic,281,₽
M1911A1 rear sight,604,604,604,Mechanic,338,₽
FORT Defender-2 body armor,290874,290874,290874,Ragman,180342,₽
Tac-Kek FAST MT helmet (replica),14420,14947,16809,Ragman,9362,₽
Tac-Kek Heavy Trooper mask for Ops-Core-type helmets,86555,85989,87149,Ragman,37820,₽
LBT-8005A Day Pack backpack,25000,18658,19270,Ragman,14012,₽
LBT-1961A Load Bearing Chest Rig,59999,76929,79858,Ragman,27900,₽
MPX Midwest Industries 14 inch M-LOK handguard,12000,14329,13072,Mechanic,6272,₽
AK Hexagon DTKP MK.2 7.62x39 sound suppressor,27722,28905,29113,Mechanic,28960,₽
5.45x39mm BP gs ammo pack (30 pcs),27888,23416,23806,Mechanic,560,₽
5.45x39mm BT gs ammo pack (30 pcs),23000,61500,61500,Mechanic,560,₽
9x19mm RIP ammo pack (20 pcs),18000,17934,19045,Mechanic,560,₽
Secure container Beta,750000,750000,750000,Ragman,465000,₽
RB-RLSA key,50000,55259,55439,Therapist,48510,₽
RB-PKPM marked key,445222,502014,543307,Therapist,157500,₽
.45 ACP Match FMJ,555,556,584,Mechanic,46,₽
.45 ACP RIP,800,951,906,Mechanic,225,₽
SureFire SOCOM556-RC2 5.56x45 sound suppressor,39888,36855,36488,Mechanic,27720,₽
SVD CAA XRS-DRG handguard,14400,11908,12212,Mechanic,5376,₽
AR-15 Geissele SMR MK16 9.5 inch M-LOK handguard,13000,12778,12233,Mechanic,9016,₽
AR-15 Geissele SMR MK16 13.5 inch M-LOK handguard,20000,24614,24388,Mechanic,8064,₽
SVD modernization kit handguard,15999,15972,16496,Mechanic,8008,₽
SilencerCo Salvo 12 choke adapter,12222,16291,13233,Mechanic,448,₽
SVD CAA XD RGL receiver mount,9900,11776,12287,Mechanic,3584,₽
AR-15 Geissele ACH charging handle,17666,21085,22411,Mechanic,2912,₽
AR-15 Radian Weapons Raptor charging handle (Grey),31111,31426,33949,Mechanic,3726,₽
"AK-74 ""Plum"" polymer handguard (6P20 Sb.9)",10000,5833,6174,Mechanic,628,₽
AR-15 Strike Industries Viper carbine length M-LOK handguard (FDE),7000,9682,9687,Mechanic,2394,₽
AK KGB MG-47 pistol grip (Anodized Red),14444,16075,16597,Mechanic,9800,₽
"AKM/AK-74 Hexagon ""Kocherga"" stock (Anodized Red)",15000,16246,16247,Mechanic,14997,₽
Magpul PRS GEN3 stock (Grey),53000,43016,47897,Mechanic,10528,₽
"AK-74 ""Plum"" polymer stock (6P20 Sb.7)",34444,34444,27361,Mechanic,1214,₽
Magpul CTR Carbine stock (FDE),27123,25129,26360,Mechanic,4547,₽
Hexagon short length rail (Anodized Red),18000,12841,13405,Mechanic,3641,₽
SVD modernization kit top rail,10420,13925,13231,Mechanic,5157,₽
AR-15 SureFire SF4P FH556RC 5.56x45 flash hider,18888,18549,24885,Mechanic,3864,₽
AK CNC Warrior 5.56x45 muzzle device adapter,8500,9158,8411,Mechanic,1464,₽
Diamond Age Bastion helmet armor plate,100000,115496,119314,Ragman,68386,₽
Diamond Age Bastion helmet,69000,64615,66522,Ragman,62620,₽
MP9 9x19 upper receiver,150000,180857,180857,Mechanic,2733,₽
KAC URX 3/3.1 long panel (FDE),9000,10195,10024,Mechanic,980,₽
FN40GL Mk2 40mm grenade launcher,110000,110000,110000,Mechanic,61600,₽
M.U.L.E. stimulant injector,86499,86075,83913,Therapist,27437,₽
"""Obdolbos"" cocktail injector",39678,39375,38971,Therapist,38993,₽
P22 (Product 22) stimulant injector,24000,25890,25714,Therapist,25389,₽
L1 (Norepinephrine) injector,23995,24414,24206,Therapist,23669,₽
3-(b-TG) stimulant injector,25999,30491,30340,Therapist,19337,₽
AHF1-M stimulant injector,28999,28997,29186,Therapist,28665,₽
Meldonin injector,60000,54729,59709,Therapist,35217,₽
.45 ACP AP,145,145,145,Mechanic,406,₽
.45 ACP Hydra-Shok,400,450,828,Mechanic,55,₽
.45 ACP Lasermatch FMJ,950,746,618,Mechanic,49,₽
.366 TKM AP-M,1400,1231,1267,Mechanic,259,₽
40x46mm M381 (HE) grenade,79888,89555,74020,Mechanic,9590,₽
40x46mm M386 (HE) grenade,6420,9509,10005,Mechanic,3136,₽
40x46mm M406 (HE) grenade,10000,8868,9638,Mechanic,4312,₽
40x46mm M433 (HEDP) grenade,10500,10500,10500,Mechanic,5901,₽
40x46mm M441 (HE) grenade,8500,8500,8500,Mechanic,11900,₽
40x46mm M576 (MP-APERS) grenade,2999,6508,5697,Mechanic,143,₽
7.62x51mm M993,450,450,450,Mechanic,1260,₽
9x19mm PBP gzh,205,205,205,Mechanic,406,₽
9x19mm QuakeMaker,487,524,549,Mechanic,78,₽
Health Resort office key with a blue tape,399999,464830,596050,Therapist,77682,₽
Keycard with a blue marking,351111,378870,357843,Therapist,31500,₽
Sanitar's bag,40000,49820,33950,Ragman,28567,₽
5.45x39mm BS gs ammo pack (30 pcs),1000,1000,1000,Mechanic,560,₽
Secure container Gamma,1850000,1850000,1850000,Ragman,1147000,₽
Secure container Alpha,360000,360000,360000,Ragman,223200,₽
Secure container Epsilon,1100000,1100000,1100000,Ragman,682000,₽
Secure container Kappa,4900000,4900000,4900000,Ragman,3038000,₽
GP-34 underbarrel grenade launcher,50900,50900,50900,Mechanic,28504,₽
LolKek 3F Transfer tourist backpack,8000,9104,7783,Ragman,2480,₽
Eberlestock F5 Switchblade backpack (Dry Earth),75000,75686,74128,Ragman,28830,₽
Eberlestock F4 Terminator load bearing backpack (Tiger Stripe),79500,79500,79500,Ragman,49290,₽
Direct Action Thunderbolt compact chest rig,22999,21552,21920,Ragman,18352,₽
Kel-Tec RFB 7.62x51 carbine,42000,43343,46279,Jaeger,13980,₽
Colt M45A1 .45 ACP pistol,10000,11313,10998,Mechanic,4148,₽
Mossberg 590A1 12ga pump-action shotgun,25000,29326,28610,Mechanic,8065,₽
TOZ KS-23M 23x75mm pump-action shotgun,60899,61148,61148,Mechanic,10305,₽
EYE MK.2 professional hand-held compass,47000,44577,45343,Mechanic,36792,₽
"Bottle of ""Norvinskiy Yadreniy"" premium kvass (0.6L)",19900,16071,16768,Therapist,5355,₽
NPP KlASS Korund-VM body armor,82000,82000,82000,Ragman,50840,₽
Rys-T bulletproof helmet,198327,198327,198327,Ragman,122963,₽
Galvion Caiman Hybrid helmet,139999,118860,118860,Ragman,90505,₽
30x29mm VOG-30,980,980,980,Mechanic,549,₽
"23x75mm ""Barrikada"" slug",1100,932,1165,Mechanic,143,₽
"23x75mm ""Shrapnel-10"" buckshot",500,432,456,Mechanic,44,₽
"23x75mm ""Shrapnel-25"" buckshot",1000,704,547,Mechanic,54,₽
"23x75mm ""Zvezda"" flashbang round",980,980,980,Mechanic,549,₽
Esmarch tourniquet,4262,4347,4464,Therapist,1210,₽
CALOK-B hemostatic applicator,13900,14280,14783,Therapist,3599,₽
"VPO-101 ""Vepr-Hunter"" Rotor 43 7.62x51 muzzle brake-compensator",28000,26480,26869,Mechanic,18480,₽
Walker's XCEL 500BT Digital headset,41500,36259,37570,Ragman,29822,₽
Galvion Caiman Hybrid Ballistic Applique,38998,37942,37934,Ragman,37386,₽
Galvion Caiman Fixed Arm Visor,15000,14260,13515,Ragman,11593,₽
Galvion Caiman Hybrid Ballistic Mandible Guard,22000,24123,23981,Ragman,15190,₽
Rys-T face shield,79460,79460,79460,Ragman,49265,₽
AK TDI X47 tactical handguard rail system,23500,21313,20951,Mechanic,10808,₽
AR-15 Daniel Defense RIS II 9.5 handguard (Coyote Brown),18500,17258,18434,Mechanic,5851,₽
